City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Maun,BW,2022-07-14 18:38:24,-19.9833,23.4167,67.96,30,0,6.91
296,Khatanga,RU,2022-07-14 18:38:24,71.9667,102.5,42.49,90,100,3.44
297,Coquimbo,CL,2022-07-14 18:38:24,-29.9533,-71.3436,55.13,94,100,13.8
298,Corning,US,2022-07-14 18:34:52,42.1428,-77.0547,78.84,54,75,12.66
299,Ust-Kulom,RU,2022-07-14 18:35:14,61.6864,53.6902,63.72,99,97,3.56
300,Kloulklubed,PW,2022-07-14 18:38:25,7.0419,134.2556,73.9,77,98,6.78
301,Zhangye,CN,2022-07-14 18:33:56,38.9342,100.4517,66.9,73,100,3.53
302,Lagoa,PT,2022-07-14 18:38:25,39.05,-27.9833,70.12,91,13,14.43
303,Saint-Denis,FR,2022-07-14 18:38:25,48.9167,2.3333,84.76,37,0,16.11
304,Belaya Gora,RU,2022-07-14 18:38:26,68.5333,146.4167,55.0,68,1,2.64
305,Srednekolymsk,RU,2022-07-14 18:38:26,67.45,153.6833,51.55,44,85,11.18
306,Balykshi,KZ,2022-07-14 18:38:27,47.0667,51.8667,86.0,37,0,6.71
307,Bethel,US,2022-07-14 18:35:39,41.3712,-73.414,86.04,59,75,5.75
308,Santa Rosalia,MX,2022-07-14 18:38:27,27.3167,-112.2833,89.4,51,6,6.02
309,Akyab,MM,2022-07-14 18:38:27,20.15,92.9,81.1,86,84,13.38
310,Dolgorukovo,RU,2022-07-14 18:38:28,52.3195,38.3453,58.23,87,61,8.52
311,Abilene,US,2022-07-14 18:34:19,32.4487,-99.7331,95.22,36,40,17.27
312,Kartaly,RU,2022-07-14 18:38:28,53.0522,60.6467,68.41,76,100,3.58
313,Muana,BR,2022-07-14 18:38:28,-1.5283,-49.2167,88.03,55,83,4.23
314,Mao,ES,2022-07-14 18:38:28,39.8885,4.2658,81.16,69,0,6.91
315,Revelstoke,CA,2022-07-14 18:38:29,50.9832,-118.2023,66.22,59,0,6.91
316,Timbiras,BR,2022-07-14 18:38:29,-4.2553,-43.9406,85.53,58,100,3.91
317,Kailua,US,2022-07-14 18:38:29,21.4022,-157.7394,80.58,89,75,14.97
318,Pisco,PE,2022-07-14 18:38:30,-13.7,-76.2167,66.02,72,0,9.22
319,Cascais,PT,2022-07-14 18:39:30,38.6979,-9.4215,88.95,47,0,6.91
320,Cabo San Lucas,MX,2022-07-14 18:36:50,22.8909,-109.9124,96.1,58,0,8.05
321,Goure,NE,2022-07-14 18:39:30,13.9835,10.2704,92.01,27,69,10.25
322,Igarka,RU,2022-07-14 18:39:30,67.4667,86.5833,51.84,59,72,4.92
323,Nabire,ID,2022-07-14 18:39:31,-3.3667,135.4833,76.24,92,100,3.69
324,Elliot,ZA,2022-07-14 18:39:31,-31.3333,27.85,44.15,57,0,1.68
325,Bairiki,KI,2022-07-14 18:39:31,1.3292,172.9752,80.6,89,20,13.8
326,Kathmandu,NP,2022-07-14 18:38:02,27.7167,85.3167,71.82,88,40,3.44
327,Kamenka,RU,2022-07-14 18:39:32,51.3223,42.7678,58.93,82,31,10.04
328,Berlevag,NO,2022-07-14 18:39:32,70.8578,29.0864,58.8,100,75,16.11
329,Rio Gallegos,AR,2022-07-14 18:39:32,-51.6226,-69.2181,33.85,86,40,5.75
330,Banff,CA,2022-07-14 18:35:35,51.1762,-115.5698,76.23,18,88,10.36
331,Ochamchira,GE,2022-07-14 18:39:32,42.7121,41.4721,69.87,87,100,1.36
332,Tianpeng,CN,2022-07-14 18:39:33,30.9866,103.9393,84.67,91,60,5.19
333,Shimoda,JP,2022-07-14 18:39:33,34.6667,138.95,74.1,92,68,3.27
334,Naze,JP,2022-07-14 18:39:33,28.3667,129.4833,79.72,91,83,8.3
335,Ordzhonikidze,KZ,2022-07-14 18:39:33,52.4411,61.7408,73.13,68,17,2.26
336,Plouzane,FR,2022-07-14 18:39:34,48.3833,-4.6167,68.05,60,0,13.8
337,Burgeo,CA,2022-07-14 18:39:34,47.6167,-57.6152,65.17,72,100,10.29
338,Marzuq,YE,2022-07-14 18:39:34,14.4,46.4667,77.16,55,100,12.84
339,Dodge City,US,2022-07-14 18:39:34,37.7528,-100.0171,100.71,30,0,21.85
340,Talnakh,RU,2022-07-14 18:39:35,69.4865,88.3972,52.21,70,100,2.28
341,Neiafu,TO,2022-07-14 18:39:35,-18.65,-173.9833,77.68,78,20,11.5
342,Beyneu,KZ,2022-07-14 18:39:35,45.3167,55.2,90.61,15,4,18.23
343,Jaen,ES,2022-07-14 18:39:35,38.0,-3.5,98.26,13,88,14.25
344,San Isidro,PE,2022-07-14 18:39:36,-12.1167,-77.05,62.19,72,75,13.8
345,Beian,NO,2022-07-14 18:39:36,63.6559,9.5683,53.01,82,75,18.41
346,Moldava Nad Bodvou,SK,2022-07-14 18:39:36,48.6143,20.9996,82.54,60,0,10.36
347,Chara,RU,2022-07-14 18:39:37,56.9064,118.2631,64.27,83,100,0.13
348,Flinders,AU,2022-07-14 18:39:37,-34.5833,150.8552,45.18,79,0,7.0
349,Pueblo,US,2022-07-14 18:35:11,38.2545,-104.6091,100.56,19,0,9.22
350,Vzmorye,RU,2022-07-14 18:39:37,54.6961,20.2361,62.69,69,100,15.08
351,Skjervoy,NO,2022-07-14 18:39:37,70.0311,20.9714,53.6,91,100,6.58
352,Ambilobe,MG,2022-07-14 18:39:38,-13.2,49.05,68.65,78,81,4.03
353,Karpathos,GR,2022-07-14 18:39:38,35.507,27.2132,73.36,83,20,21.85
354,Palmer,US,2022-07-14 18:39:38,42.1584,-72.3287,83.98,60,75,4.61
355,Ouallam,NE,2022-07-14 18:39:38,14.3188,2.0866,98.71,29,10,3.98
356,Kachug,RU,2022-07-14 18:39:39,53.9606,105.8817,54.73,98,100,5.53
357,Hamilton,US,2022-07-14 18:37:14,39.1834,-84.5333,87.22,48,20,13.8
358,Eureka,US,2022-07-14 18:39:00,40.8021,-124.1637,60.21,81,68,3.0
359,Nanga Eboko,CM,2022-07-14 18:39:39,4.6833,12.3667,68.61,98,79,2.21
360,Eyl,SO,2022-07-14 18:39:39,7.9803,49.8164,80.53,72,98,26.44
361,Tiznit,MA,2022-07-14 18:39:39,29.5833,-9.5,82.49,45,24,3.94
362,Tsiroanomandidy,MG,2022-07-14 18:39:40,-18.7667,46.0333,59.11,56,0,1.52
363,Half Moon Bay,US,2022-07-14 18:39:40,37.4636,-122.4286,83.88,72,100,13.8
364,Vigrestad,NO,2022-07-14 18:39:40,58.5667,5.7,56.89,69,100,26.46
365,Nouadhibou,MR,2022-07-14 18:40:41,20.931,-17.0347,73.38,73,16,19.57
366,Carballo,ES,2022-07-14 18:40:41,43.213,-8.691,89.02,69,100,4.25
367,Enshi,CN,2022-07-14 18:40:41,30.3,109.4833,75.9,90,100,0.38
368,Baker City,US,2022-07-14 18:40:08,44.7749,-117.8344,81.59,31,0,4.61
369,Sheksna,RU,2022-07-14 18:40:41,59.21,38.5107,64.36,82,100,6.62
370,Port Pirie,AU,2022-07-14 18:40:42,-33.1833,138.0167,45.0,71,0,5.23
371,Indianola,US,2022-07-14 18:40:42,41.3581,-93.5574,92.57,50,7,11.77
372,Rio Cuarto,AR,2022-07-14 18:40:17,-33.1307,-64.3499,62.67,41,0,14.97
373,Grand Gaube,MU,2022-07-14 18:40:42,-20.0064,57.6608,70.38,71,39,3.0
374,Lalsk,RU,2022-07-14 18:40:43,60.7415,47.5862,62.73,90,100,5.17
375,Mount Hagen,PG,2022-07-14 18:40:43,-5.8581,144.2274,58.3,99,100,2.44
376,Hasaki,JP,2022-07-14 18:40:43,35.7333,140.8333,73.8,91,100,8.66
377,Marshall,US,2022-07-14 18:40:43,34.3834,-86.3333,90.39,46,40,4.61
378,Veraval,IN,2022-07-14 18:40:11,20.9,70.3667,79.68,93,100,12.82
379,Tessalit,ML,2022-07-14 18:40:44,20.1986,1.0114,100.62,20,1,15.95
380,San Policarpo,PH,2022-07-14 18:40:44,12.1791,125.5072,79.63,86,100,3.04
381,Christiana,ZA,2022-07-14 18:40:44,-27.914,25.1611,54.39,30,0,7.36
382,Jamiltepec,MX,2022-07-14 18:40:44,16.2833,-97.8167,86.56,52,68,9.37
383,Funtua,NG,2022-07-14 18:40:45,11.5233,7.3081,73.62,81,55,10.78
384,Saint-Pierre,RE,2022-07-14 18:40:45,-21.3393,55.4781,68.92,78,75,4.61
385,Fairbanks,US,2022-07-14 18:40:00,64.8378,-147.7164,62.49,47,0,6.91
386,Hua Hin,TH,2022-07-14 18:40:45,12.5707,99.9588,77.81,80,98,6.26
387,Houma,US,2022-07-14 18:40:45,29.5958,-90.7195,93.0,69,75,11.5
388,Nanortalik,GL,2022-07-14 18:40:46,60.1432,-45.2371,48.11,75,100,8.1
389,Smolenka,RU,2022-07-14 18:40:46,52.1352,113.4974,60.87,100,33,4.47
390,Karachi,PK,2022-07-14 18:40:46,24.9056,67.0822,84.02,70,100,5.75
391,Port Hardy,CA,2022-07-14 18:36:01,50.6996,-127.4199,57.38,88,100,4.61
392,Carbonia,IT,2022-07-14 18:40:47,39.1672,8.5222,86.95,78,0,2.57
393,Zhuhai,CN,2022-07-14 18:40:47,22.2769,113.5678,85.86,84,20,11.5
394,Invermere,CA,2022-07-14 18:40:47,50.5167,-116.0354,78.37,28,70,4.23
395,Gat,IL,2022-07-14 18:40:00,31.61,34.7642,79.81,100,0,4.83
396,Soledade,BR,2022-07-14 18:40:47,-28.8183,-52.5103,60.96,93,100,8.25
397,Russell,US,2022-07-14 18:40:48,32.3502,-85.1999,85.12,74,40,4.61
398,Kalmar,SE,2022-07-14 18:40:48,56.6616,16.3616,64.96,66,100,3.0
399,Kotma,IN,2022-07-14 18:40:48,23.2,81.9667,77.27,86,100,6.29
400,Port Lincoln,AU,2022-07-14 18:40:48,-34.7333,135.8667,49.64,67,8,12.44
401,Kahului,US,2022-07-14 18:40:49,20.8947,-156.47,84.22,66,20,18.41
402,Pulaski,US,2022-07-14 18:40:49,34.7668,-92.3001,97.32,40,20,9.22
403,Lahij,YE,2022-07-14 18:40:49,13.1667,44.5833,90.12,40,100,9.53
404,Colac,AU,2022-07-14 18:40:49,-38.3333,143.5833,46.83,97,20,4.54
405,Requena,ES,2022-07-14 18:40:50,39.4883,-1.1004,75.79,38,0,8.72
406,Petropavlovsk-Kamchatskiy,RU,2022-07-14 18:40:50,53.0452,158.6483,54.19,100,100,4.47
407,Rio Grande,BR,2022-07-14 18:40:09,-32.035,-52.0986,57.31,95,99,17.16
408,Qasigiannguit,GL,2022-07-14 18:40:50,68.8193,-51.1922,55.65,50,3,6.51
409,Airai,TL,2022-07-14 18:40:50,-8.9266,125.4092,53.26,86,7,3.13
410,Aban,RU,2022-07-14 18:40:51,56.67,96.06,52.63,71,80,0.92
411,Road Town,VG,2022-07-14 18:40:51,18.4167,-64.6167,86.09,83,40,8.05
412,Diu,IN,2022-07-14 18:41:51,20.7141,70.9822,79.23,95,100,18.95
413,Davidson,US,2022-07-14 18:41:52,36.1501,-86.7833,92.39,42,40,5.75
414,Montepuez,MZ,2022-07-14 18:41:52,-13.1256,38.9997,65.64,62,6,4.68
415,Erenhot,CN,2022-07-14 18:41:52,43.6475,111.9767,76.08,26,97,5.23
416,Lasa,IT,2022-07-14 18:41:52,46.6166,10.7002,79.68,72,34,2.1
417,Kalas,IN,2022-07-14 18:40:09,18.1667,74.8,74.03,85,100,18.59
418,Prichard,US,2022-07-14 18:41:53,30.7388,-88.0789,92.75,62,40,5.75
419,Waddan,LY,2022-07-14 18:41:53,29.1614,16.139,82.06,33,0,21.45
420,Papara,BR,2022-07-14 18:41:53,-3.9839,-38.7273,85.96,62,73,6.24
421,Avera,US,2022-07-14 18:41:53,33.194,-82.5271,85.51,83,100,8.61
422,Tuatapere,NZ,2022-07-14 18:41:54,-46.1333,167.6833,40.46,94,100,2.93
423,Montrose,US,2022-07-14 18:41:54,38.4166,-108.2673,81.81,29,97,9.8
424,Teya,RU,2022-07-14 18:41:54,60.3778,92.6267,48.96,79,100,2.17
425,Sosua,DO,2022-07-14 18:41:54,19.7667,-70.5167,85.91,74,75,13.8
426,Kirakira,SB,2022-07-14 18:41:55,-10.4544,161.9205,77.14,83,7,4.56
427,Altay,CN,2022-07-14 18:41:55,47.8667,88.1167,54.05,52,0,5.41
428,Porohy,UA,2022-07-14 18:41:55,48.6876,24.2632,65.88,59,81,4.18
429,Soyo,AO,2022-07-14 18:41:55,-6.1349,12.3689,71.2,84,9,7.52
430,Sterling,US,2022-07-14 18:41:51,39.0062,-77.4286,89.35,53,40,5.75
431,Opuwo,NA,2022-07-14 18:41:56,-18.0607,13.84,64.17,29,1,8.86
432,Bitung,ID,2022-07-14 18:41:56,1.4451,125.1824,74.25,92,100,5.82
433,Kamaishi,JP,2022-07-14 18:41:56,39.2667,141.8833,68.59,94,100,5.14
434,Aklavik,CA,2022-07-14 18:41:56,68.2191,-135.0107,42.8,81,100,9.22
435,Bukene,TZ,2022-07-14 18:41:57,-4.2333,32.8833,69.49,39,7,0.81
436,Kamien Pomorski,PL,2022-07-14 18:41:57,53.9685,14.7726,64.76,73,39,18.45
437,Cortes,ES,2022-07-14 18:40:10,41.9395,-1.4396,102.25,13,5,17.2
438,Cananeia,BR,2022-07-14 18:41:57,-25.0147,-47.9267,69.22,89,86,8.05
439,Shingu,JP,2022-07-14 18:39:16,33.7333,135.9833,73.72,96,100,1.74
440,Elizabeth City,US,2022-07-14 18:41:32,36.2946,-76.2511,86.02,74,0,6.91
441,Coihaique,CL,2022-07-14 18:41:30,-45.5752,-72.0662,35.55,69,100,2.3
442,Dolores,AR,2022-07-14 18:41:58,-36.3132,-57.6792,53.51,81,67,10.45
443,Yar-Sale,RU,2022-07-14 18:41:58,66.8333,70.8333,56.84,65,100,8.19
444,Dukat,RU,2022-07-14 18:41:58,62.55,155.55,59.18,70,100,6.49
445,Chase,CA,2022-07-14 18:41:58,50.8165,-119.6857,78.08,28,100,2.71
446,Novoseleznevo,RU,2022-07-14 18:41:59,55.6821,69.2056,65.43,91,48,6.24
447,Rudnogorsk,RU,2022-07-14 18:41:59,57.2639,103.7519,49.53,95,100,1.79
448,Nemuro,JP,2022-07-14 18:41:59,43.3236,145.575,59.43,92,100,11.41
449,Narsaq,GL,2022-07-14 18:41:59,60.9167,-46.05,61.02,60,100,3.83
450,Zeya,RU,2022-07-14 18:42:00,53.75,127.2667,62.92,87,99,4.27
451,Dekar,BW,2022-07-14 18:42:00,-21.5333,21.9333,58.05,32,0,7.31
452,Saint-Louis,SN,2022-07-14 18:42:00,16.3333,-15.0,99.03,32,45,10.76
453,Champerico,GT,2022-07-14 18:42:00,14.3,-91.9167,88.34,74,99,8.41
454,Bambanglipuro,ID,2022-07-14 18:42:01,-7.95,110.2833,75.69,91,46,6.4
455,Kiruna,SE,2022-07-14 18:41:13,67.8557,20.2251,54.52,94,100,11.5
456,Baykit,RU,2022-07-14 18:42:01,61.67,96.37,50.94,89,100,0.83
457,Wencheng,CN,2022-07-14 18:42:01,33.0559,113.7978,82.8,86,98,2.06
458,Diego De Almagro,CL,2022-07-14 18:42:02,-26.3667,-70.05,48.85,64,99,7.43
459,Gallup,US,2022-07-14 18:38:48,35.5281,-108.7426,85.84,28,0,4.61
460,Bandarbeyla,SO,2022-07-14 18:43:02,9.4942,50.8122,77.86,82,97,32.55
461,Lompoc,US,2022-07-14 18:43:02,34.6391,-120.4579,84.02,76,20,9.22
462,Tres Arroyos,AR,2022-07-14 18:43:03,-38.3739,-60.2798,54.14,52,100,10.0
463,Radhanpur,IN,2022-07-14 18:43:03,23.8333,71.6,81.23,83,100,14.03
464,Puerto Madero,MX,2022-07-14 18:43:04,14.7208,-92.4215,83.41,73,86,7.87
465,Columbus,US,2022-07-14 18:40:03,39.9612,-82.9988,83.88,57,75,10.36
466,Vostok,RU,2022-07-14 18:43:04,46.4856,135.8833,58.86,92,100,5.06
467,Eldorado,BR,2022-07-14 18:43:04,-23.7869,-54.2836,83.97,35,26,10.4
468,Yatou,CN,2022-07-14 18:43:05,37.15,122.3833,73.29,93,7,2.13
469,Ionia,US,2022-07-14 18:43:05,42.9873,-85.0711,81.01,51,2,4.25
470,Velky Osek,CZ,2022-07-14 18:43:05,50.0987,15.1863,68.61,94,56,1.01
471,Evanston,US,2022-07-14 18:43:06,42.0411,-87.6901,83.41,63,40,11.5
472,Kidal,ML,2022-07-14 18:43:06,18.4411,1.4078,97.7,28,5,8.19
473,Ivankiv,UA,2022-07-14 18:43:07,50.9386,29.8943,63.82,72,1,7.27
474,Mosquera,CO,2022-07-14 18:43:07,4.7059,-74.2302,69.89,37,40,8.05
475,Wahiawa,US,2022-07-14 18:43:07,21.5028,-158.0236,77.32,84,100,0.0
476,Tsaratanana,MG,2022-07-14 18:43:08,-16.7833,47.65,64.62,75,3,7.58
477,Ulaanbaatar,MN,2022-07-14 18:40:43,47.9077,106.8832,60.93,82,40,8.95
478,Magnor,SE,2022-07-14 18:43:09,59.9511,12.1996,52.74,80,100,2.3
479,Sorong,ID,2022-07-14 18:43:10,-0.8833,131.25,76.91,91,100,8.41
480,Sorland,NO,2022-07-14 18:43:10,67.667,12.6934,51.66,86,100,15.9
481,Challans,FR,2022-07-14 18:43:10,46.8436,-1.8749,85.12,24,72,16.87
482,Torit,SS,2022-07-14 18:43:10,4.4133,32.5678,74.08,73,98,1.32
483,Cotonou,BJ,2022-07-14 18:43:11,6.3654,2.4183,78.78,83,20,13.8
484,Liku,ID,2022-07-14 18:43:11,-0.7275,119.8922,72.79,92,100,2.64
485,Belmonte,BR,2022-07-14 18:43:11,-15.8631,-38.8828,76.73,71,39,8.48
486,Montmagny,FR,2022-07-14 18:43:12,48.9734,2.3469,82.9,37,0,14.97
487,Chapadinha,BR,2022-07-14 18:43:12,-3.7417,-43.3603,87.39,51,25,2.53
488,Kibre Mengist,ET,2022-07-14 18:43:12,5.8833,38.9833,62.76,73,100,3.38
489,Gympie,AU,2022-07-14 18:43:13,-26.1898,152.665,45.77,88,0,3.2
490,Lavrentiya,RU,2022-07-14 18:43:13,65.5833,-171.0,48.88,73,100,7.76
491,Aitape,PG,2022-07-14 18:43:13,-3.1374,142.3475,76.46,90,100,3.65
492,Beira,MZ,2022-07-14 18:43:14,-19.8436,34.8389,66.29,88,0,5.75
493,Karimpur,IN,2022-07-14 18:43:14,23.9667,88.6167,81.57,80,35,9.17
494,Aracuai,BR,2022-07-14 18:43:15,-16.8497,-42.0703,80.55,46,88,8.59
495,Kosino,RU,2022-07-14 18:43:15,58.4127,51.2782,64.31,96,100,5.95
496,Tymovskoye,RU,2022-07-14 18:43:15,50.8456,142.655,55.22,96,100,5.44
497,Olafsvik,IS,2022-07-14 18:43:16,64.8945,-23.7142,50.67,73,59,2.8
498,Marakkanam,IN,2022-07-14 18:43:16,12.2,79.95,84.56,55,100,18.81
499,Nileshwar,IN,2022-07-14 18:43:16,12.25,75.1,79.57,81,100,15.01
500,Pilar,BR,2022-07-14 18:43:17,-9.5972,-35.9567,78.73,80,9,8.23
501,Stornoway,GB,2022-07-14 18:43:17,58.2093,-6.3865,57.92,83,75,9.22
502,Mildura,AU,2022-07-14 18:43:18,-34.2,142.15,40.06,82,1,5.17
503,Dwarka,IN,2022-07-14 18:44:18,22.2394,68.9678,81.99,85,100,2.77
504,Pemba,MZ,2022-07-14 18:44:19,-12.974,40.5178,75.9,83,75,13.8
505,Bokoro,TD,2022-07-14 18:44:19,12.3807,17.0568,84.79,55,77,4.61
506,Leh,IN,2022-07-14 18:41:34,34.1667,77.5833,59.4,65,100,6.93
507,Sonsonate,SV,2022-07-14 18:44:19,13.7189,-89.7242,87.15,54,98,3.44
508,Vila Velha,BR,2022-07-14 18:44:19,-20.3297,-40.2925,71.55,93,75,9.22
509,Mount Isa,AU,2022-07-14 18:44:20,-20.7333,139.5,47.97,46,16,4.61
510,Umm Kaddadah,SD,2022-07-14 18:44:20,13.6017,26.6876,87.75,44,75,15.12
511,Moron,AR,2022-07-14 18:44:21,-34.6534,-58.6198,57.96,80,100,6.2
512,Tautira,PF,2022-07-14 18:44:21,-17.7333,-149.15,75.6,69,93,22.5
513,Golden,US,2022-07-14 18:44:21,39.7555,-105.2211,96.58,26,40,9.22
514,Haines Junction,CA,2022-07-14 18:44:19,60.7522,-137.5108,51.75,71,100,2.3
515,Kutum,SD,2022-07-14 18:44:21,14.2,24.6667,81.16,48,89,8.95
516,Saint-Augustin,CA,2022-07-14 18:44:22,51.226,-58.6502,71.08,40,86,8.63
517,Kununurra,AU,2022-07-14 18:44:22,-15.7667,128.7333,58.98,31,66,6.91
518,Hovd,MN,2022-07-14 18:44:23,48.0056,91.6419,53.78,56,54,1.3
519,Ca Mau,VN,2022-07-14 18:44:23,9.1769,105.15,76.44,90,98,5.32
520,Ventspils,LV,2022-07-14 18:44:23,57.3894,21.5606,62.53,82,0,8.05
521,Batemans Bay,AU,2022-07-14 18:44:24,-35.7167,150.1833,40.35,80,1,5.53
522,Sao Paulo De Olivenca,BR,2022-07-14 18:44:24,-3.3783,-68.8725,84.67,72,76,2.89
523,Grand-Santi,GF,2022-07-14 18:44:24,4.25,-54.3833,82.38,90,92,2.73
524,Talavera,PH,2022-07-14 18:44:24,15.6167,120.9333,76.75,92,97,1.95
525,Olinda,BR,2022-07-14 18:44:25,-8.0089,-34.8553,80.33,65,40,17.27
526,Key West,US,2022-07-14 18:44:25,24.5557,-81.7826,86.0,76,40,18.41
527,Nelson Bay,AU,2022-07-14 18:41:21,-32.7167,152.15,51.01,85,70,10.0
528,Mount Darwin,ZW,2022-07-14 18:44:25,-16.7725,31.5838,58.15,50,6,2.64
529,Saint Anthony,US,2022-07-14 18:44:26,45.0205,-93.218,86.85,52,0,11.5
530,Kindu,CD,2022-07-14 18:44:26,-2.95,25.95,78.89,55,95,2.26
531,Indian Harbour Beach,US,2022-07-14 18:44:26,28.1489,-80.5884,95.07,65,0,11.5
532,Ayan,RU,2022-07-14 18:44:27,56.45,138.1667,59.58,96,100,3.02
533,Ipubi,BR,2022-07-14 18:44:27,-7.6519,-40.1489,83.37,36,0,9.48
534,Neuquen,AR,2022-07-14 18:44:27,-38.9516,-68.0591,40.89,87,0,4.61
535,Villa Carlos Paz,AR,2022-07-14 18:44:27,-31.4241,-64.4978,66.06,35,0,10.65
536,Coos Bay,US,2022-07-14 18:40:13,43.3665,-124.2179,70.0,83,0,14.97
537,Safaga,EG,2022-07-14 18:44:28,26.7292,33.9365,89.06,30,2,14.07
538,Chegdomyn,RU,2022-07-14 18:44:28,51.1167,133.0167,59.74,96,7,1.83
539,Guarenas,VE,2022-07-14 18:44:28,10.4674,-66.6066,81.16,67,60,4.63
540,Antofagasta,CL,2022-07-14 18:42:24,-23.65,-70.4,61.88,67,35,7.67
541,Nurota,UZ,2022-07-14 18:44:28,40.5614,65.6886,80.71,18,0,8.63
542,Arkhangelsk,RU,2022-07-14 18:44:29,64.5401,40.5433,69.91,73,40,2.24
543,Eyemouth,GB,2022-07-14 18:44:29,55.8713,-2.0901,64.81,75,96,7.78
544,Bela,IN,2022-07-14 18:44:29,25.9333,81.9833,91.18,51,23,10.69
545,Olbia,IT,2022-07-14 18:44:30,40.9214,9.4856,84.25,54,0,4.61
546,Mchinji,MW,2022-07-14 18:44:30,-13.7984,32.8802,63.46,52,78,6.13
547,Juneau,US,2022-07-14 18:45:30,58.3019,-134.4197,64.85,84,75,8.05
548,Port Blair,IN,2022-07-14 18:45:31,11.6667,92.75,80.64,89,100,8.05
549,Kotaparh,IN,2022-07-14 18:45:31,19.15,82.35,70.74,97,100,7.09
550,Bonfim,BR,2022-07-14 18:45:31,3.0833,-59.95,78.75,71,95,5.14
551,Itarema,BR,2022-07-14 18:45:31,-2.9248,-39.9167,82.2,71,26,16.87
552,West Bay,KY,2022-07-14 18:45:32,19.3667,-81.4167,89.67,62,20,6.91
553,Asau,RO,2022-07-14 18:45:32,46.4333,26.4,72.52,66,98,4.94
554,Kismayo,SO,2022-07-14 18:45:32,-0.3582,42.5454,76.17,88,40,18.07
555,Keetmanshoop,NA,2022-07-14 18:43:19,-26.5833,18.1333,61.21,22,0,7.18
556,Mayumba,GA,2022-07-14 18:45:33,-3.432,10.6554,70.18,91,1,6.4
557,Grajau,BR,2022-07-14 18:45:33,-5.8194,-46.1386,96.55,28,81,8.25
558,Chesterville,US,2022-07-14 18:45:33,44.5512,-70.0862,81.99,62,100,6.89
559,Praya,CV,2022-07-14 18:44:21,14.9215,-23.5087,81.14,57,20,16.11
560,Alvorada,BR,2022-07-14 18:44:34,-12.48,-49.1247,94.05,23,10,6.87
561,Salinas,US,2022-07-14 18:42:04,36.6777,-121.6555,74.01,71,40,9.22
562,Laguna,US,2022-07-14 18:45:34,38.421,-121.4238,94.08,47,0,6.91
563,Puerto Ayacucho,VE,2022-07-14 18:45:34,5.6639,-67.6236,85.24,72,65,5.23
564,Sao Filipe,CV,2022-07-14 18:45:34,14.8961,-24.4956,76.01,73,8,13.49
565,Sioux Lookout,CA,2022-07-14 18:45:34,50.1001,-91.917,77.07,50,75,11.5
566,Pacific Grove,US,2022-07-14 18:44:07,36.6177,-121.9166,71.22,87,100,11.01
567,Canutama,BR,2022-07-14 18:45:35,-6.5339,-64.3831,91.45,44,97,2.66
568,Lorengau,PG,2022-07-14 18:45:35,-2.0226,147.2712,79.74,80,100,2.89
569,Kaifeng,CN,2022-07-14 18:45:35,34.7911,114.3483,81.14,83,28,3.94
570,Quelimane,MZ,2022-07-14 18:45:35,-17.8786,36.8883,69.75,83,0,4.61
571,Killybegs,IE,2022-07-14 18:45:36,54.6333,-8.45,60.51,91,100,11.34
572,Rorvik,NO,2022-07-14 18:45:36,64.8621,11.2373,50.11,81,75,12.66
573,Zhanaozen,KZ,2022-07-14 18:45:36,43.3,52.8,90.28,21,36,10.67
574,Bloomfield,US,2022-07-14 18:45:36,40.8068,-74.1854,91.96,44,0,5.75
575,Baykalsk,RU,2022-07-14 18:45:37,51.5058,104.1469,53.1,86,31,7.99
576,Mostre,BA,2022-07-14 18:45:37,44.0229,18.1353,77.99,59,35,0.47
577,Katsuura,JP,2022-07-14 18:45:37,35.1333,140.3,74.75,94,100,6.49
578,Pacifica,US,2022-07-14 18:43:31,37.6138,-122.4869,81.64,85,20,13.8
579,Monticello,US,2022-07-14 18:45:38,45.3055,-93.7941,86.58,49,20,9.22
580,Mabaruma,GY,2022-07-14 18:45:38,8.2,-59.7833,84.2,79,40,6.91
581,Mantena,BR,2022-07-14 18:45:38,-18.7817,-40.9803,73.72,72,99,8.25
